noise,coupling,conn_complex,cv,cv2,isi_distance,max_cluster,mean_firing_rate,pearson_correlation,fano_factor,spike_contrast,spike_distance,spike_sync,largest_assembly,assembly_variety
0.0008,0.06,50,0.0037247,0.00486735,0.00396,48,2.32,0.98351749,0.0,0.99485749,0.0033,1.0,50,44
0.0008,0.065,50,0.01796245,0.00480172,0.00559,40,2.3064,0.9856789,0.0002428,0.99502007,0.00395,0.99984,50,37
0.0008,0.07,50,0.00337908,0.00442403,0.00356,47,2.32,0.98666327,0.0,0.99558374,0.00288,1.0,50,38
0.0008,0.075,50,0.00321564,0.00419897,0.00337,43,2.32,0.98948344,0.0,0.99605278,0.00269,1.0,50,32
0.0008,0.08,50,0.0030604,0.00399717,0.00318,43,2.32,0.99129922,0.0,0.99557635,0.00252,1.0,50,30
0.0008,0.085,50,0.00293256,0.00383724,0.00303,36,2.32,0.99099725,0.0,0.99603061,0.00237,1.0,50,28
0.0008,0.09,50,0.00280838,0.00366765,0.00288,37,2.32,0.99127428,0.0,0.99822027,0.00223,1.0,50,30
0.0008,0.095,50,0.00269232,0.00350722,0.00273,36,2.32,0.99097755,0.0,0.99725686,0.0021,1.0,50,32
0.0008,0.1,50,0.0025832,0.00335922,0.0026,31,2.32,0.99180995,0.0,0.99620549,0.00198,1.0,50,23
0.0008,0.105,50,0.00249208,0.00323755,0.00248,36,2.32,0.99364674,0.0,0.99609113,0.00187,1.0,50,24
0.0008,0.11,50,0.00239935,0.00309869,0.00236,38,2.32,0.99169835,0.0,0.99644405,0.00177,1.0,50,24
0.0008,0.115,50,0.00231463,0.00298866,0.00227,33,2.32,0.99353645,0.0,0.99840957,0.00165,1.0,50,22
0.0008,0.12,50,0.00224169,0.00287625,0.00216,30,2.32,0.99446601,0.0,0.99843455,0.00157,1.0,50,20
0.0008,0.125,50,0.00216437,0.00277858,0.00207,32,2.32,0.9945776,0.0,0.99727199,0.00149,1.0,50,22
0.0008,0.13,50,0.00211023,0.00269876,0.00199,29,2.32,0.99388175,0.0,0.9991689,0.00143,1.0,50,22
0.0008,0.135,50,0.00204818,0.00260462,0.00191,30,2.32,0.9920686,0.0,0.99839303,0.00135,1.0,50,22
0.0008,0.14,50,0.00200039,0.00253836,0.00183,28,2.32,0.99641045,0.0,0.99768684,0.00129,1.0,50,16
0.0008,0.145,50,0.00195001,0.00247396,0.00176,18,2.32,0.99715094,0.0,0.99928325,0.00124,1.0,50,13
0.0008,0.15,50,0.00191258,0.00239533,0.0017,30,2.32,0.99440167,0.0,0.99842998,0.00119,1.0,50,21
0.0008,0.155,50,0.00187124,0.00234684,0.00164,36,2.32,0.99314914,0.0,0.99815517,0.00113,1.0,50,24
0.0008,0.16,50,0.00183272,0.00228249,0.00158,28,2.32,0.99525901,0.0,0.99855559,0.00109,1.0,50,16
0.0008,0.165,50,0.00179323,0.00221698,0.00152,32,2.32,0.99336315,0.0,0.99852111,0.00104,1.0,50,18
0.0008,0.17,50,0.00177995,0.00220958,0.0015,21,2.32,0.99599819,0.0,0.99907389,0.00102,1.0,50,12
0.0008,0.175,50,0.00172802,0.00211553,0.00142,23,2.32,0.99616231,0.0,0.99857319,0.00095,1.0,50,18
0.0008,0.18,50,0.00172609,0.00212684,0.0014,25,2.32,0.99568178,0.0,0.99866784,0.00095,1.0,50,20
0.0008,0.185,50,0.00168203,0.00205212,0.00133,26,2.32,0.99578287,0.0,0.99910697,0.00088,1.0,50,17
0.0008,0.19,50,0.0016645,0.00201545,0.0013,27,2.32,0.99445288,0.0,0.99939655,0.00086,1.0,50,20
0.0008,0.195,50,0.00165306,0.00201735,0.00129,32,2.32,0.99309531,0.0,0.99871851,0.00084,1.0,50,23
0.0008,0.2,50,0.00165817,0.00201333,0.00124,29,2.32,0.9947903,0.0,0.99894581,0.00081,1.0,50,20
0.001,0.0,37,0.01451863,0.01095331,0.01068,35,2.31736,0.03595091,0.00036041,0.14989524,0.23849,0.9906,41,35
0.001,0.005,50,0.02063368,0.010405,0.01004,50,2.31904,0.92471826,0.0009397,0.9811312,0.01784,0.99959,50,49
0.001,0.01,50,0.01133973,0.00976426,0.00894,50,2.31976,0.94795223,0.00016002,0.9847266,0.01262,0.9999,50,49
0.001,0.015,50,0.00759694,0.00926447,0.00825,50,2.32,0.95677445,0.0,0.98990148,0.01013,1.0,50,49
0.001,0.02,8,0.71131728,1.02625939,0.4548,7,0.009,0.02819561,0.99777778,0.1405425,0.28686,0.26241,8,9
0.001,0.025,16,0.85431908,1.0176208,0.48177,14,0.0252799999999999,0.07529672,1.15113924,0.21701894,0.26982,0.3264,16,14
0.001,0.03,31,0.9861363,1.01742932,0.47138,21,0.05896,0.13420473,0.4575848,0.26588252,0.25964,0.33542,34,22
0.001,0.035,33,0.92831679,0.98496922,0.46065,27,0.08812,0.18343686,1.25774852,0.25201151,0.26023,0.35638,33,29
0.001,0.04,50,0.0056705,0.00731928,0.00619,50,2.322,0.97932113,0.0,0.98947459,0.00556,1.0,50,42
0.001,0.045,50,1.6650604,0.02418977,0.09015,48,1.93916,0.95990126,0.00577941,0.97812776,0.04943,0.98996,50,45
0.001,0.05,50,0.01747633,0.00685848,0.00711,49,2.30832,0.98408814,0.00015111,0.99261164,0.00536,0.99984,50,35
0.001,0.055,50,1.49906337,0.01513635,0.06562,47,2.0536,0.97349553,0.01834827,0.98689591,0.03628,0.99433,50,44
0.001,0.06,50,0.00460298,0.00601812,0.00492,49,2.32,0.98398096,0.0,0.99314567,0.00412,1.0,50,39
0.001,0.065,50,0.00435172,0.00569531,0.00464,45,2.32,0.98443786,0.0,0.9931133,0.00384,1.0,50,40
0.001,0.07,50,0.0185136,0.00562535,0.00589,43,2.31028,0.98472649,0.00010423,0.99326807,0.00422,0.99989,50,36
0.001,0.075,50,0.00391726,0.00513708,0.00414,41,2.32,0.98787642,0.0,0.99645813,0.00333,1.0,50,34
0.001,0.08,50,0.00374865,0.00492578,0.00394,43,2.32,0.9866869,0.0,0.99491344,0.00313,1.0,50,40
0.001,0.085,50,0.00357824,0.00470119,0.00373,39,2.32,0.98708603,0.0,0.9951228,0.00294,1.0,50,34
0.001,0.09,50,0.00342311,0.00449204,0.00355,39,2.32,0.99072941,0.0,0.99515165,0.00276,1.0,50,30
0.001,0.095,50,0.00328484,0.00430828,0.00337,40,2.32,0.98864973,0.0,0.9963392,0.00261,1.0,50,29
0.001,0.1,50,0.00314,0.00410663,0.00319,32,2.32,0.98776088,0.0,0.99589233,0.00245,1.0,50,31
0.001,0.105,50,0.00301663,0.00393763,0.00304,37,2.32,0.99064407,0.0,0.99612738,0.00232,1.0,50,31
0.001,0.11,50,0.00290058,0.00377573,0.00289,34,2.32,0.99153555,0.0,0.99669106,0.00219,1.0,50,24
0.001,0.115,50,0.00280868,0.00364794,0.00277,38,2.32,0.99174037,0.0,0.99673716,0.00209,1.0,50,28
0.001,0.12,50,0.0026865,0.00347868,0.00262,40,2.32,0.99019636,0.0,0.99694089,0.00198,1.0,50,32
0.001,0.125,50,0.0026227,0.00339497,0.00253,44,2.32,0.99143708,0.0,0.99636911,0.00188,1.0,50,31
0.001,0.13,50,0.00255299,0.00328061,0.00242,35,2.32,0.99123226,0.0,0.99620338,0.00178,1.0,50,30
0.001,0.135,50,0.00246281,0.00316054,0.00231,40,2.32,0.99175875,0.0,0.99714251,0.00169,1.0,50,30
0.001,0.14,50,0.00239763,0.00306225,0.00222,32,2.32,0.99246642,0.0,0.99909395,0.00161,1.0,50,28
0.001,0.145,50,0.00232679,0.00296119,0.00212,26,2.32,0.99364017,0.0,0.99789761,0.00154,1.0,50,24
0.001,0.15,50,0.00228268,0.00290617,0.00206,29,2.32,0.99294301,0.0,0.99856756,0.00149,1.0,50,20
0.001,0.155,50,0.0022263,0.00282631,0.00197,27,2.32,0.99260033,0.0,0.99810239,0.00142,1.0,50,19
0.001,0.16,50,0.0021832,0.00275641,0.00191,27,2.32,0.9942822,0.0,0.99839444,0.00137,1.0,50,20
0.001,0.165,50,0.00213598,0.00269805,0.00184,27,2.32,0.99584721,0.0,0.99871992,0.00131,1.0,50,20
0.001,0.17,50,0.00209835,0.00264032,0.00178,33,2.32,0.99167341,0.0,0.99869106,0.00126,1.0,50,26
0.001,0.175,50,0.0020555,0.00257848,0.00171,23,2.32,0.99564502,0.0,0.99810204,0.0012,1.0,50,20
0.001,0.18,50,0.00202136,0.00252337,0.00166,27,2.32,0.99446338,0.0,0.99872238,0.00116,1.0,50,23
0.001,0.185,50,0.00198497,0.00246321,0.00161,27,2.32,0.99560694,0.0,0.99828184,0.00111,1.0,50,16
0.001,0.19,50,0.00196904,0.00245618,0.00158,30,2.32,0.99448833,0.0,0.99848593,0.00108,1.0,50,22
0.001,0.195,50,0.00193337,0.00239786,0.00153,17,2.32,0.99715882,0.0,0.99853659,0.00105,1.0,50,14
0.001,0.2,50,0.00190403,0.00236363,0.00148,23,2.32,0.99532729,0.0,0.99842822,0.00098,1.0,50,18
0.0012,0.0,32,0.03139214,0.01573701,0.01587,31,2.31256,0.00578766,0.00131594,0.12516864,0.24606,0.98695,40,33
0.0012,0.005,50,0.07073844,0.01509802,0.01689,50,2.31304,0.9015852,0.00896621,0.95704234,0.02506,0.99701,50,51
0.0012,0.01,50,0.02848323,0.01258811,0.01211,50,2.31852,0.93697646,0.00071804,0.97130119,0.01591,0.99936,50,51
0.0012,0.015,50,0.01351004,0.01153822,0.01044,50,2.31964,0.94885323,0.00019624,0.98155509,0.01244,0.99984,50,51
0.0012,0.02,7,0.77769048,1.00823912,0.48937,7,0.01256,0.01987837,1.04484076,0.12613802,0.29296,0.25426,7,8
0.0012,0.025,15,0.91077028,0.997862,0.48087,11,0.02268,0.06484176,1.13089947,0.24639947,0.2672,0.31213,16,12
0.0012,0.03,23,0.99211063,0.99129005,0.47437,19,0.0682,0.11866311,0.74164223,0.22327192,0.26673,0.30896,23,21
0.0012,0.035,27,0.92643853,0.95940977,0.46319,23,0.09084,0.16816179,1.03310436,0.22648217,0.26253,0.34526,28,27
0.0012,0.04,41,1.03584184,0.95527251,0.48324,29,0.12852,0.20958989,0.89810769,0.23458047,0.26541,0.35034,41,33
0.0012,0.045,50,1.24146069,0.01764674,0.04721,49,2.1264000000000003,0.96766359,0.00398796,0.98543187,0.02755,0.99507,50,49
0.0012,0.05,50,1.53681605,0.02275089,0.07332,49,2.00484,0.96800769,0.00742563,0.98122259,0.04042,0.9924,50,47
0.0012,0.055,50,0.00576607,0.00754044,0.00625,48,2.322,0.982246,0.0,0.99071139,0.00526,1.0,50,40
0.0012,0.06,50,0.00549241,0.00718321,0.00589,45,2.32,0.98030738,0.0,0.99341766,0.00495,1.0,50,37
0.0012,0.065,50,0.49404286,0.01136628,0.01796,45,2.26156,0.97775977,0.00266329,0.99079571,0.0109,0.99792,50,39
0.0012,0.07,50,0.12907148,0.00726627,0.0109,46,2.29924,0.97985469,0.00037891,0.99183453,0.00759,0.99963,50,38
0.0012,0.075,50,0.00464976,0.00611928,0.00492,46,2.32,0.99039461,0.0,0.99409219,0.00396,1.0,50,30
0.0012,0.08,50,0.0044494,0.0058688,0.00469,42,2.32,0.97904566,0.0,0.99362456,0.00373,1.0,50,41
0.0012,0.085,50,0.00424792,0.00560347,0.00445,46,2.32,0.98442341,0.0,0.99589374,0.0035,1.0,50,36
0.0012,0.09,50,0.00406126,0.00535153,0.00423,42,2.32,0.98612497,0.0,0.99458937,0.0033,1.0,50,40
0.0012,0.095,50,0.00388175,0.00511149,0.00401,40,2.32,0.99032503,0.0,0.9942646,0.0031,1.0,50,32
0.0012,0.1,50,0.00372699,0.00489033,0.00381,43,2.32,0.98992327,0.0,0.994443,0.00293,1.0,50,28
0.0012,0.105,50,0.0035716,0.00468509,0.00362,40,2.32,0.99240996,0.0,0.99437403,0.00277,1.0,50,28
0.0012,0.11,50,0.0034419,0.00450662,0.00345,43,2.32,0.99074123,0.0,0.99559606,0.00263,1.0,50,26
0.0012,0.115,50,0.00331135,0.00432613,0.00329,39,2.32,0.99208173,0.0,0.99509536,0.0025,1.0,50,21
0.0012,0.12,50,0.00316625,0.00413804,0.00314,37,2.322,0.98948465,0.0,0.99659794,0.00237,1.0,50,30
0.0012,0.125,50,0.00306285,0.00398512,0.00298,34,2.32,0.99300997,0.0,0.99646235,0.00225,1.0,50,25
0.0012,0.13,50,0.00294915,0.00382383,0.00285,36,2.322,0.98896479,0.0,0.99683735,0.00213,1.0,50,32
0.0012,0.135,50,0.00286483,0.00368486,0.0027,41,2.32,0.99052985,0.0,0.99699331,0.00202,1.0,50,28
0.0012,0.14,50,0.0027914,0.0035896,0.00261,40,2.32,0.99237582,0.0,0.99631351,0.00193,1.0,50,29
0.0012,0.145,50,0.00270885,0.00347091,0.0025,39,2.32,0.99186509,0.0,0.99655102,0.00184,1.0,50,27
0.0012,0.15,50,0.00266845,0.00341532,0.00242,20,2.32,0.99828006,0.0,0.99730788,0.00179,1.0,50,12
0.0012,0.155,50,0.00260781,0.00332384,0.00233,37,2.32,0.99614262,0.0,0.99748839,0.00171,1.0,50,22
0.0012,0.16,50,0.00255007,0.00324287,0.00225,31,2.32,0.99661133,0.0,0.99763547,0.00164,1.0,50,16
0.0012,0.165,50,0.00249368,0.00315849,0.00217,33,2.32,0.99820785,0.0,0.99738635,0.00157,1.0,50,10
0.0012,0.17,50,0.00244262,0.00308225,0.00209,30,2.32,0.9919268,0.0,0.99764286,0.00151,1.0,50,24
0.0012,0.175,50,0.00239102,0.00301349,0.00203,28,2.32,0.99568966,0.0,0.99753941,0.00145,1.0,50,16
0.0012,0.18,50,0.0023467,0.00295168,0.00195,25,2.32,0.9932161,0.0,0.99745461,0.00139,1.0,50,20
0.0012,0.185,50,0.00230025,0.00287646,0.00188,35,2.32,0.99328831,0.0,0.99933427,0.00134,1.0,50,24
0.0012,0.19,50,0.00226194,0.00283082,0.00182,29,2.32,0.99689624,0.0,0.99847713,0.00128,1.0,50,16
0.0012,0.195,50,0.00223364,0.00278129,0.00176,29,2.32,0.99315045,0.0,0.99761541,0.00124,1.0,50,26
0.0012,0.2,50,0.00223598,0.00279744,0.00172,28,2.32,0.99529578,0.0,0.99801935,0.00121,1.0,50,18
0.0014,0.0,29,0.05525163,0.02447994,0.02571,28,2.30212,0.00315495,0.00220353,0.12520633,0.24716,0.98077,36,27
0.0014,0.005,50,0.14749603,0.02255734,0.03068,50,2.2998,0.87000751,0.03990782,0.94212069,0.03393,0.99072,50,51
0.0014,0.01,50,0.07855431,0.01864339,0.02083,50,2.31156,0.91647398,0.00523594,0.9683691,0.02207,0.99637,50,51
0.0014,0.015,50,0.03327535,0.01474058,0.0141,50,2.31788,0.938227,0.00118764,0.97122966,0.01551,0.99909,50,51
0.0014,0.02,8,0.77967385,1.05118513,0.48774,7,0.014,0.01755685,1.34285714,0.14437327,0.29571,0.23345,8,8
0.0014,0.025,14,0.92644854,0.99337145,0.50662,11,0.0263599999999999,0.03977069,1.54382398,0.15683654,0.28886,0.26119,14,12
0.0014,0.03,28,0.93170373,0.98818231,0.45837,19,0.06388,0.11245361,0.78323106,0.26786757,0.25783,0.32029,28,20
0.0014,0.035,38,1.00534062,0.95047357,0.48399,30,0.0988,0.18286704,1.13927126,0.28115026,0.2575,0.3571,38,29
0.0014,0.04,43,0.98871431,0.93730057,0.47347,29,0.10968,0.2045088,0.64577681,0.22403438,0.26103,0.37306,44,32
0.0014,0.045,50,2.19097646,0.22196221,0.38149,46,0.54264,0.81137814,0.20941176,0.82901317,0.20393,0.86722,50,41
0.0014,0.05,50,0.27329946,0.01093003,0.0171,45,2.28744,0.97599058,0.00115553,0.98938964,0.01204,0.99906,50,41
0.0014,0.055,50,0.81474178,0.0130905,0.03329,47,2.20512,0.96969987,0.00207372,0.98580021,0.02108,0.99742,50,45
0.0014,0.06,50,1.07899087,0.02306442,0.06024,50,2.08168,0.95818419,0.00850698,0.98567062,0.03351,0.99179,50,48
0.0014,0.065,50,0.00605179,0.00794959,0.00649,48,2.322,0.97793746,0.0,0.99309638,0.00533,1.0,50,40
0.0014,0.07,50,0.00570379,0.00750651,0.00608,49,2.322,0.97667194,0.0,0.99345708,0.00493,1.0,50,43
0.0014,0.075,50,0.3417989,0.01019315,0.01483,46,2.27816,0.98110518,0.00087228,0.99029937,0.00899,0.99882,50,36
0.0014,0.08,50,0.00515095,0.00680132,0.00543,48,2.32172,0.98454121,0.00010372,0.99371297,0.00431,0.99989,50,41
0.0014,0.085,50,0.0049322,0.00650777,0.00515,40,2.322,0.98288795,0.0,0.99253529,0.00405,1.0,50,32
0.0014,0.09,50,0.00472776,0.00624254,0.0049,44,2.322,0.98463788,0.0,0.99278384,0.00382,1.0,50,37
0.0014,0.095,50,0.0045115,0.00595358,0.00463,44,2.322,0.98696281,0.0,0.9948113,0.0036,1.0,50,37
0.0014,0.1,50,0.00432607,0.00568968,0.0044,38,2.322,0.98931793,0.0,0.99506302,0.0034,1.0,50,28
0.0014,0.105,50,0.00415051,0.00545799,0.00419,47,2.322,0.98739865,0.0,0.99519872,0.00322,1.0,50,34
0.0014,0.11,50,0.00398939,0.00523113,0.00398,46,2.322,0.9826779,0.0,0.9943838,0.00305,1.0,50,41
0.0014,0.115,50,0.00382926,0.00501808,0.00379,45,2.322,0.98944396,0.0,0.99638208,0.00289,1.0,50,30
0.0014,0.12,50,0.00369459,0.00483411,0.00363,46,2.32056,0.98483631,0.00017375,0.99690469,0.00274,0.99982,50,35
0.0014,0.125,50,0.0034978,0.00456579,0.00342,39,2.322,0.99289656,0.0,0.99587231,0.00259,1.0,50,28
0.0014,0.13,50,0.00339536,0.00440239,0.00326,41,2.32,0.98584663,0.0,0.99632829,0.00249,1.0,50,36
0.0014,0.135,50,0.00333069,0.00431742,0.00314,36,2.32,0.99201608,0.0,0.99599015,0.00239,1.0,50,30
0.0014,0.14,50,0.00319691,0.00411625,0.00299,41,2.32,0.99040906,0.0,0.99772836,0.00226,1.0,50,34
0.0014,0.145,50,0.00312868,0.00402193,0.00288,40,2.32,0.99009264,0.0,0.99678607,0.00215,1.0,50,30
0.0014,0.15,50,0.0030705,0.0039534,0.0028,26,2.32,0.99477192,0.0,0.99615834,0.00205,1.0,50,22
0.0014,0.155,50,0.0030027,0.00385547,0.0027,30,2.32,0.99565289,0.0,0.99806158,0.00196,1.0,50,16
0.0014,0.16,50,0.00292251,0.00374258,0.00259,35,2.32,0.99161432,0.0,0.99781351,0.00188,1.0,50,25
0.0014,0.165,50,0.00286137,0.0036566,0.00251,32,2.32,0.99099068,0.0,0.99791802,0.00182,1.0,50,30
0.0014,0.17,50,0.00279286,0.00355445,0.00241,35,2.32,0.99335789,0.0,0.99760767,0.00174,1.0,50,26
0.0014,0.175,50,0.00274085,0.00348711,0.00233,30,2.32,0.9932673,0.0,0.9969057,0.00169,1.0,50,20
0.0014,0.18,50,0.00268819,0.00340187,0.00224,35,2.32,0.99474697,0.0,0.99889726,0.00162,1.0,50,24
0.0014,0.185,50,0.00263729,0.00331693,0.00216,28,2.32,0.99352201,0.0,0.99828677,0.00157,1.0,50,24
0.0014,0.19,50,0.00258459,0.00324457,0.0021,34,2.32,0.9961308,0.0,0.9976886,0.00151,1.0,50,13
0.0014,0.195,50,0.00253486,0.00318782,0.00201,37,2.32,0.99028301,0.0,0.99862913,0.00145,1.0,50,30
0.0014,0.2,50,0.00247861,0.00309146,0.00195,38,2.32,0.98969614,0.0,0.99753167,0.0014,1.0,50,30
0.0016,0.0,25,0.07440341,0.03397752,0.03671,24,2.28984,0.00053719,0.00614331,0.12518779,0.24819,0.97365,35,23
0.0016,0.005,50,0.27250336,0.03676565,0.05912,50,2.26812,0.81735912,0.10992046,0.9085893,0.0526,0.97727,50,51
0.0016,0.01,50,0.13519835,0.02825176,0.03563,50,2.29548,0.88659814,0.0133762,0.94687941,0.03148,0.9903,50,51
0.0016,0.015,50,0.0860766,0.0219477,0.02464,50,2.30704,0.91819275,0.00604203,0.96191337,0.02195,0.99527,50,51
0.0016,0.02,6,0.92440902,1.05335618,0.50107,6,0.02052,0.01376437,0.9154386,0.14085737,0.29445,0.25254,6,7
0.0016,0.025,13,0.93184911,1.02269607,0.48637,12,0.03268,0.04868405,0.96599755,0.21149298,0.28094,0.27103,13,13
0.0016,0.03,32,0.96408224,0.98478053,0.47378,20,0.06936,0.11071101,0.57259516,0.23352279,0.26543,0.3202,32,24
0.0016,0.035,39,0.94830484,0.9343546,0.47903,25,0.10384,0.16367685,1.70634823,0.19881504,0.27348,0.34541,39,28
0.0016,0.04,37,0.96685288,0.91408613,0.47717,27,0.11824,0.18951712,0.82857916,0.20943469,0.2669,0.35615,37,31
0.0016,0.045,50,1.56818773,0.46942138,0.44514,41,0.28068,0.61895281,0.47787088,0.65045358,0.23577,0.71224,50,39
0.0016,0.05,50,2.50154794,0.12848196,0.3275,46,0.81272,0.88137956,0.07695246,0.89534471,0.17561,0.924,50,44
0.0016,0.055,50,0.64097124,0.01292079,0.02994,48,2.23864,0.96004672,0.00380374,0.98749928,0.01902,0.99793,50,49
0.0016,0.06,50,1.17192045,0.02560413,0.07285,48,2.03352,0.95587326,0.01406664,0.98023716,0.04017,0.99061,50,47
0.0016,0.065,50,0.72271202,0.0139474,0.02919,49,2.22052,0.96995498,0.00478483,0.98805602,0.017,0.99736,50,43
0.0016,0.07,50,0.4993522,0.01426934,0.02334,47,2.24764,0.97367807,0.00212454,0.98819042,0.01386,0.99741,50,45
0.0016,0.075,50,0.0061531,0.00813673,0.00651,46,2.322,0.98501858,0.0,0.99255498,0.00524,1.0,50,29
0.0016,0.08,50,0.09813286,0.00971829,0.01043,49,2.3042800000000003,0.98015209,0.00100717,0.99373574,0.00671,0.99944,50,39
0.0016,0.085,50,0.00561263,0.00740813,0.00587,48,2.322,0.98691555,0.0,0.99334529,0.00461,1.0,50,33
0.0016,0.09,50,0.00534941,0.0070523,0.00555,45,2.322,0.98531658,0.0,0.99328376,0.00435,1.0,50,38
0.0016,0.095,50,0.00510435,0.00672445,0.00526,48,2.322,0.97803198,0.0,0.99305103,0.0041,1.0,50,44
0.0016,0.1,50,0.00488694,0.006432,0.00499,47,2.322,0.98084264,0.0,0.99415458,0.00389,1.0,50,37
0.0016,0.105,50,0.00468477,0.00616303,0.00474,42,2.322,0.98595853,0.0,0.99532634,0.00367,1.0,50,37
0.0016,0.11,50,0.00450592,0.00590766,0.00451,46,2.322,0.98704814,0.0,0.99522544,0.00348,1.0,50,37
0.0016,0.115,50,0.00434217,0.00568926,0.0043,33,2.322,0.99015286,0.0,0.99501134,0.00331,1.0,50,29
0.0016,0.12,50,0.00418397,0.00547433,0.0041,46,2.322,0.98692736,0.0,0.99393204,0.00314,1.0,50,32
0.0016,0.125,50,0.00395496,0.00515657,0.00386,41,2.322,0.98475471,0.0,0.99535024,0.00294,1.0,50,40
0.0016,0.13,50,0.00388724,0.00505169,0.00371,37,2.32,0.98972108,0.0,0.99663758,0.00284,1.0,50,26
0.0016,0.135,50,0.00370847,0.00483306,0.00355,45,2.322,0.98649283,0.0,0.99540438,0.00267,1.0,50,34
0.0016,0.14,50,0.00366342,0.00475691,0.00343,34,2.322,0.99311973,0.0,0.99541528,0.00259,1.0,50,24
0.0016,0.145,50,0.00350608,0.00454343,0.00326,40,2.32,0.9871031,0.0,0.99604926,0.00247,1.0,50,34
0.0016,0.15,50,0.00348171,0.00449477,0.00314,36,2.322,0.99045479,0.0,0.99636731,0.00236,1.0,50,26
0.0016,0.155,50,0.00338425,0.00435622,0.00302,41,2.322,0.98965794,0.0,0.99630368,0.00225,1.0,50,35
0.0016,0.16,50,0.00329759,0.00423386,0.00289,35,2.322,0.98892935,0.0,0.9956213,0.00216,1.0,50,27
0.0016,0.165,50,0.00323029,0.00415299,0.0028,37,2.322,0.99321294,0.0,0.99684614,0.00207,1.0,50,25
0.0016,0.17,50,0.00315393,0.00404007,0.0027,33,2.32,0.99292988,0.0,0.99555489,0.00198,1.0,50,26
0.0016,0.175,50,0.00309208,0.00394474,0.00262,35,2.32,0.99178107,0.0,0.99712843,0.0019,1.0,50,26
0.0016,0.18,50,0.00302857,0.00384343,0.00253,33,2.32,0.99212374,0.0,0.99688283,0.00182,1.0,50,24
0.0016,0.185,50,0.00297318,0.00378177,0.00245,34,2.32,0.99160382,0.0,0.99726882,0.00176,1.0,50,24
0.0016,0.19,50,0.00290925,0.00367806,0.00237,31,2.32,0.99543363,0.0,0.99783709,0.00171,1.0,50,18
0.0016,0.195,50,0.00285708,0.00358589,0.00227,37,2.32,0.9920988,0.0,0.99763652,0.00163,1.0,50,26
0.0016,0.2,50,0.00284762,0.00360954,0.00223,37,2.32,0.98983005,0.0,0.99670303,0.00158,1.0,50,28
0.0018,0.0,24,0.09488412,0.04635492,0.05036,24,2.2728,-5.73e-06,0.00858853,0.12550158,0.24863,0.9657,36,27
0.0018,0.005,50,0.39183401,0.05348053,0.09462,50,2.2246,0.76026466,0.18240583,0.87538258,0.07275,0.95926,50,51
0.0018,0.01,50,1.70804974,0.09021098,0.19225,50,1.80544,0.7780298,0.29440092,0.85538828,0.11168,0.92764,50,51
0.0018,0.015,50,0.13081897,0.03222666,0.03875,50,2.29352,0.89312819,0.0113907,0.9500429,0.03049,0.9895,50,51
0.0018,0.02,12,0.89458423,1.01394011,0.47733,7,0.02388,0.02006003,1.48546064,0.14832037,0.28564,0.225,12,9
0.0018,0.025,11,0.97698095,1.01749574,0.48384,11,0.04256,0.03912145,1.06022556,0.16901367,0.27978,0.26485,15,13
0.0018,0.03,23,0.99652777,0.96813308,0.49289,18,0.07724,0.09775201,0.81397204,0.19922841,0.27794,0.30985,23,22
0.0018,0.035,33,0.9446764,0.93864896,0.48579,25,0.10576,0.14809041,0.67446293,0.19961743,0.27374,0.32878,33,27
0.0018,0.04,45,0.93671723,0.92130777,0.47455,33,0.12688,0.23216665,1.03162673,0.24692361,0.2575,0.38667,45,35
0.0018,0.045,42,0.95803834,0.93607276,0.46934,34,0.14448,0.23992766,0.47594684,0.27220993,0.25535,0.39669,43,36
0.0018,0.05,50,2.20501068,0.03477613,0.13625,48,1.71052,0.95018488,0.01261885,0.96888811,0.07763,0.98548,50,45
0.0018,0.055,50,1.2287349,0.01848499,0.05706,50,2.10604,0.96459977,0.00700803,0.98034562,0.03441,0.99553,50,46
0.0018,0.06,50,0.00812236,0.01064385,0.00876,49,2.322,0.97615865,0.0,0.98851975,0.00729,1.0,50,36
0.0018,0.065,50,0.41271666,0.01309997,0.02601,49,2.26316,0.9740403,0.00431574,0.98660425,0.0163,0.99806,50,43
0.0018,0.07,50,0.00731835,0.0096104,0.00778,48,2.32,0.97221449,0.0,0.98935257,0.00632,1.0,50,46
0.0018,0.075,50,0.22161596,0.01045885,0.01478,49,2.29544,0.97309879,0.00111665,0.98856919,0.01046,0.99911,50,48
0.0018,0.08,50,0.20494506,0.00988142,0.01518,49,2.2906,0.98011042,0.00056754,0.99192619,0.01072,0.99925,50,39
0.0018,0.085,50,0.00625372,0.0082509,0.00652,46,2.322,0.98041992,0.0,0.99044525,0.00517,1.0,50,40
0.0018,0.09,50,0.00595772,0.00785201,0.00617,50,2.322,0.97789677,0.0,0.99132099,0.00487,1.0,50,43
0.0018,0.095,50,0.00568407,0.00748092,0.00584,44,2.322,0.97422624,0.0,0.99295997,0.00459,1.0,50,41
0.0018,0.1,50,0.00543529,0.00715824,0.00555,47,2.322,0.98212128,0.0,0.99357415,0.00433,1.0,50,36
0.0018,0.105,50,0.00522038,0.00687049,0.00529,43,2.322,0.98637468,0.0,0.99405931,0.00409,1.0,50,35
0.0018,0.11,50,0.00500006,0.0065652,0.00501,38,2.322,0.98724374,0.0,0.99477966,0.00386,1.0,50,30
